Filename,Label,Contrast0,Contrast45,Contrast90,Contrast135,Homogeneity0,Homogeneity45,Homogeneity90,Homogeneity135,Dissimilarity0,Dissimilarity45,Dissimilarity90,Dissimilarity135,Entropy0,Entropy45,Entropy90,Entropy135,ASM0,ASM45,ASM90,ASM135,Energy0,Energy45,Energy90,Energy135,Correlation0,Correlation45,Correlation90,Correlation135
47 no.jpg,normal,29.003937007874015,47.33201066402133,24.8503937007874,45.554343108686226,0.7491666187337523,0.6117466148105061,0.7595595856537928,0.6135964211410193,1.7178887795275593,2.6105772211544425,1.5039370078740155,2.5746171492342986,4.803970182683507,5.224753548330426,4.72477515318166,5.2161397006573385,0.05608080368992768,0.046413002987826295,0.05794125962031222,0.04637918718456322,0.236813858737042,0.21543677259889105,0.24070990760729444,0.21535827633170548,0.9789367437008715,0.9655689097899364,0.9819531323795168,0.9668620522341843
48 no.jpeg,normal,34.836122047244096,60.270320540641066,33.278051181102356,59.374914749829486,0.7887496688807442,0.692572181577043,0.8096172563165586,0.6934328020498237,1.7102608267716535,2.574369148738297,1.526943897637795,2.564325128650257,4.219270929042428,4.586314641301416,4.127847540848972,4.580089020671333,0.10324302917892943,0.09258953944778739,0.10455847889234839,0.09280498497756864,0.32131453309635627,0.304285292854892,0.32335503535950755,0.30463910611996065,0.9836540949990364,0.9717757565759118,0.984385177475099,0.9721950699423665
49 no.jpg,normal,43.83403051181102,84.58652117304236,50.833784448818896,80.01649203298408,0.7293632773292777,0.6141995169819775,0.7499656944167553,0.617568881528157,2.2123523622047245,3.5249550499101003,2.250246062992126,3.4718829437658885,5.001879950420851,5.426311774114751,4.933560960863632,5.4174777446089415,0.05363883927230747,0.04650502294990578,0.05514717657853286,0.04657706172006058,0.23160060291870457,0.21565023290018906,0.23483435987634532,0.21581719514454953,0.9708696737023194,0.9438289695055763,0.9662179199437053,0.9468637703535917
5 no.jpg,normal,53.79060039370081,88.68187736375471,44.29810531496064,86.03558807117615,0.7873792630688208,0.6852936661759025,0.7951146700558722,0.6858143295499892,2.2429872047244097,3.490482980965961,2.0348179133858273,3.415338830677662,4.056519675272483,4.446534763121514,4.011511590101195,4.437811794870745,0.2089963368159159,0.19674797567711563,0.2090604693294349,0.19664210572763635,0.4571611715969718,0.4435628204404824,0.4572313083434192,0.44344346395863854,0.9776434750909021,0.9632254087118776,0.9815887592320733,0.9643227716687477
50 no.jpg,normal,46.060900590551185,90.8771777543555,52.90317421259844,83.39537479074959,0.7288329769666505,0.6055709594731505,0.7432097736989086,0.6017756023998458,2.509227362204724,4.015500031000061,2.474778543307087,3.890259780519562,5.033891363167662,5.507419951082407,4.982394017289345,5.515725701782484,0.07808043173459395,0.07067012193420502,0.0790900055921206,0.07008399607970398,0.27942875967694153,0.26583852605332625,0.2812294536354978,0.26473382118593003,0.97123207948958,0.9431180234105572,0.9669586505911884,0.9478010445115538
6 no.jpg,normal,38.84092027559055,57.491598983197974,25.115649606299215,57.87686775373551,0.7564978989668393,0.6357761686879548,0.7667628026914429,0.6362955861927403,1.9452509842519687,2.916113832227665,1.6216781496062995,2.897017794035588,4.7821053269486065,5.232975466398381,4.736983577618605,5.2226880512183005,0.0508917596204333,0.03942667610054669,0.050673720427030715,0.03999910765027061,0.22559202029423225,0.19856151716923068,0.22510824157953593,0.19999776911323439,0.97589279292308,0.9644067486523665,0.9844115906205517,0.9641682274000679
7 no.jpg,normal,49.324434055118125,95.59588319176638,56.02620570866142,88.09163618327239,0.7363923733830395,0.6153656564663676,0.75128884084388,0.6157876021553325,2.539616141732284,4.075640151280302,2.4975393700787403,3.923491846983694,4.899410496713412,5.368114617876087,4.847597257816117,5.366156637583717,0.09157888689312538,0.08421013946622098,0.09280774304956817,0.08398156085790749,0.3026200371639746,0.2901898334990752,0.3046436328721941,0.28979572263563086,0.9690881326523647,0.9399778011863421,0.9648880991331362,0.9446895250687093
8 no.jpg,normal,76.33845964566929,111.30163060326119,56.197834645669296,118.42420484840966,0.6928495027163782,0.5377616169878249,0.699876895816462,0.5372355132180848,2.939714566929134,4.43003286006572,2.6967273622047245,4.5452290904581805,5.691691248271888,6.239481291921653,5.6728190897589785,6.241451177530242,0.02149194905079263,0.01657234023129463,0.020986372172939662,0.016812374005428767,0.1466013269066574,0.128733601795703,0.14486673936048836,0.1296625389440943,0.9612212118617666,0.9432654688157135,0.9714523461218999,0.9396348309855794
9 no.jpg,normal,53.33932086614173,89.31849463698927,44.61269685039371,88.4731849463699,0.6391877595342743,0.4817372323517547,0.6399416871741725,0.48167282371238923,3.296013779527559,5.066402132804265,3.087721456692914,5.059706119412239,5.939141006559822,6.483882364877751,5.920975170099581,6.485067012459286,0.05465470244905335,0.04848020298061802,0.05457881435782405,0.04855158634615118,0.2337834520428111,0.2201822040506862,0.23362109142332174,0.22034424509424153,0.9817791490545881,0.969376673187787,0.9847601865493592,0.9696664921666958
N1.JPG,normal,452.7738681102363,821.0438340876683,482.9466043307086,838.248868497737,0.6559307935088707,0.5116944030103321,0.654523644678029,0.5110491473898278,6.679749015748033,9.906255812511626,6.4390994094488185,9.93998387996776,5.865682105724901,6.368280509486883,5.879586598876484,6.376924238518332,0.05750402516430037,0.051414412953446155,0.05763810459505685,0.051438753258807285,0.23979996906651255,0.22674746515329813,0.2400793714483959,0.22680113152012113,0.9612368381353101,0.9296261738682171,0.9586536708184853,0.9281514851245755
N11.jpg,normal,88.04613681102362,142.50902101804206,75.05081200787401,142.6190092380185,0.7271309545557116,0.6062770170427363,0.7356341316423989,0.602308052514431,3.2070620078740157,4.779713559427119,2.877829724409449,4.816665633331267,4.868938576988782,5.272307470537522,4.826102822840491,5.285894221441373,0.12781237012669344,0.12121081325676819,0.12808023571369415,0.12097371438837365,0.3575085595152841,0.3481534334984623,0.3578829916518724,0.347812757656147,0.9733312740805594,0.9567869180410736,0.9772674917042032,0.9567535662579343
N15.jpg,normal,379.63090551181097,619.534007068014,357.70250984251965,674.9238018476035,0.7393726447738402,0.625900400193478,0.7411688012593725,0.623520002229567,5.703001968503937,8.301444602889205,5.281373031496063,8.643437286874573,4.657766065035689,5.057267304071958,4.629227464793319,5.0542744635368395,0.17902160792114552,0.17071796800918904,0.18028549429901594,0.17056730182652494,0.4231094514675198,0.4131803093192959,0.4246003936632842,0.412997944094792,0.9574805363675483,0.9306521324779523,0.9599365630203871,0.9244520464348523
N16.jpg,normal,159.35531496062993,249.7364994729989,134.429625984252,272.39146878293764,0.718775628199349,0.5921124131889463,0.7392175024593063,0.5909621023420603,3.8829970472440944,5.728811457622914,3.5006151574803153,5.964535929071858,4.93514459573651,5.347471098097062,4.870993682361535,5.360655438238906,0.1059271513074276,0.0980793892271646,0.1057557881717326,0.09745892478330932,0.32546451620326844,0.3131762909722966,0.3252011503235076,0.31218412000502094,0.9532356694893921,0.9265837311213696,0.9605503496290781,0.9199237382016106
N17.jpg,normal,162.44402066929132,253.92423584847165,138.98905019685043,279.55545911091826,0.7290380106946572,0.6111785888017605,0.7510636523276397,0.6084699193559129,3.869463582677165,5.7159154318308625,3.5034448818897643,5.986483972967947,4.697569853760639,5.070493651692004,4.629321538444351,5.080737987585659,0.14781782420010153,0.14064730243664714,0.14787932670347775,0.14027495765326953,0.384470836605459,0.37502973540327056,0.38455081160163707,0.3745329860683429,0.9510758695366863,0.9233944337308279,0.958139927854616,0.9156618344157985
